Time (UTC),mean_global_radiation,mean_wind_speed,precipitation_mm,temperature_2m_C
2020-07-10 01:45:00+00:00,0,1.4,0,15.8
2020-07-10 02:00:00+00:00,0,1.15,0,15.6
2020-07-10 02:15:00+00:00,0,1.6,0,15.4
2020-07-10 02:30:00+00:00,0,1.15,0,15.2
2020-07-10 02:45:00+00:00,0,0.7,0,15.1
2020-07-10 03:00:00+00:00,0,1.05,0,14.95
2020-07-10 03:15:00+00:00,0,1.3,0,14.8
2020-07-10 03:30:00+00:00,5.5,1.45,0,14.75
2020-07-10 03:45:00+00:00,14,1.6,0,14.8
2020-07-10 04:00:00+00:00,45,1.45,0,14.85
2020-07-10 04:15:00+00:00,82,1.5,0,15.2
2020-07-10 04:30:00+00:00,118,1.4,0,16
2020-07-10 04:45:00+00:00,157,0.9,0,16.5
2020-07-10 05:00:00+00:00,198.5,1.15,0,17.05
2020-07-10 05:15:00+00:00,240,1.4,0,17.4
2020-07-10 05:30:00+00:00,284,1.5,0,18.35
2020-07-10 05:45:00+00:00,328,2.1,0,19
2020-07-10 06:00:00+00:00,371.5,1.5,0,19.65
2020-07-10 06:15:00+00:00,415,0.9,0,19.8
2020-07-10 06:30:00+00:00,458,0.95,0,20.9
2020-07-10 06:45:00+00:00,502,0.5,0,21.7
2020-07-10 07:00:00+00:00,544,0.75,0,21.5
2020-07-10 07:15:00+00:00,586,1.1,0,21.9
2020-07-10 07:30:00+00:00,626.5,0.85,0,22.75
2020-07-10 07:45:00+00:00,669,0.9,0,23.3
2020-07-10 08:00:00+00:00,665.5,0.7,0,23.65
2020-07-10 08:15:00+00:00,749,0.8,0,23.4
2020-07-10 08:30:00+00:00,737.5,1.05,0,24.2
2020-07-10 08:45:00+00:00,745,1,0,24.4
2020-07-10 09:00:00+00:00,804.5,1.05,0,24.8
2020-07-10 09:15:00+00:00,845,1.1,0,25.1
2020-07-10 09:30:00+00:00,862,1.8,0,25.45
2020-07-10 09:45:00+00:00,879,0.7,0,25.6
2020-07-10 10:00:00+00:00,896.5,1.55,0,26.05
2020-07-10 10:15:00+00:00,909,1,0,26.4
2020-07-10 10:30:00+00:00,917.5,1.45,0,26.55
2020-07-10 10:45:00+00:00,928,1.3,0,27.2
2020-07-10 11:00:00+00:00,929,1.55,0,27.2
2020-07-10 11:15:00+00:00,927,1.7,0,27.6
2020-07-10 11:30:00+00:00,936.5,2.45,0,27.95
2020-07-10 11:45:00+00:00,913,2.4,0,27.9
2020-07-10 12:00:00+00:00,921,2.8,0,28.35
2020-07-10 12:15:00+00:00,795,3.1,0,28.4
2020-07-10 12:30:00+00:00,879.5,3.1,0,28.75
2020-07-10 12:45:00+00:00,878,2.7,0,29
2020-07-10 13:00:00+00:00,849,2.35,0,29.3
2020-07-10 13:15:00+00:00,822,2.3,0,29.6
2020-07-10 13:30:00+00:00,795.5,2.2,0,29.8
2020-07-10 13:45:00+00:00,764,2.1,0,29.9
2020-07-10 14:00:00+00:00,729.5,2.35,0,29.9
2020-07-10 14:15:00+00:00,703,3.2,0,30.1
2020-07-10 14:30:00+00:00,664,2.6,0,30.2
2020-07-10 14:45:00+00:00,626,2.3,0,30.4
2020-07-10 15:00:00+00:00,586,2.15,0,30.6
2020-07-10 15:15:00+00:00,546,2.2,0,30.6
2020-07-10 15:30:00+00:00,502.5,2,0,30.7
2020-07-10 15:45:00+00:00,453,2.3,0,30.6
2020-07-10 16:00:00+00:00,405.5,1.9,0,30.65
2020-07-10 16:15:00+00:00,367,2.3,0,30.7
2020-07-10 16:30:00+00:00,321,2.45,0,30.15
2020-07-10 16:45:00+00:00,275,4.2,0,29.9
2020-07-10 17:00:00+00:00,231,4.2,0,29.35
2020-07-10 17:15:00+00:00,189,4.3,0,29.2
2020-07-10 17:30:00+00:00,145.5,3.95,0,29.1
2020-07-10 17:45:00+00:00,107,3.2,0,28.5
2020-07-10 18:00:00+00:00,76,4.1,0,28.5
2020-07-10 18:15:00+00:00,23,3.3,0,28.1
2020-07-10 18:30:00+00:00,8,2.8,0,27.35
2020-07-10 18:45:00+00:00,2,3.3,0,26.9
2020-07-10 19:00:00+00:00,0,2.8,0,26.75
2020-07-10 19:15:00+00:00,0,1.7,0,26.4
2020-07-10 19:30:00+00:00,0,1.25,0,24.45
2020-07-10 19:45:00+00:00,0,0.7,0,23.5
2020-07-10 20:00:00+00:00,0,1.35,0,22.5
2020-07-10 20:15:00+00:00,0,1.5,0,22
2020-07-10 20:30:00+00:00,0,1.25,0,21.65
2020-07-10 20:45:00+00:00,0,0.9,0,21.2
2020-07-10 21:00:00+00:00,0,1.25,0,20.65
2020-07-10 21:15:00+00:00,0,1.1,0,20
2020-07-10 21:30:00+00:00,0,1,0,19.8
2020-07-10 21:45:00+00:00,0,0.8,0,19
2020-07-10 22:00:00+00:00,0,0.65,0,19.15
2020-07-10 22:15:00+00:00,0,1.3,0,19
2020-07-10 22:30:00+00:00,0,1.15,0,18.55
2020-07-10 22:45:00+00:00,0,1.8,0,18.3
2020-07-10 23:00:00+00:00,0,0.9,0,18
2020-07-10 23:15:00+00:00,0,0.9,0,17.9
2020-07-10 23:30:00+00:00,0,1,0,17.6
2020-07-10 23:45:00+00:00,0,0.9,0,17.5
2020-07-11 00:00:00+00:00,0,0.5,0,17.1
2020-07-11 00:15:00+00:00,0,0.8,0,16.9
2020-07-11 00:30:00+00:00,0,1.05,0,16.65
2020-07-11 00:45:00+00:00,0,1.3,0,16.7
2020-07-11 01:00:00+00:00,0,1.3,0,16.5
2020-07-11 01:15:00+00:00,0,1.3,0,16.3
2020-07-11 01:30:00+00:00,0,1.05,0,16.15
2020-07-11 01:45:00+00:00,0,0.7,0,15.9
2020-07-11 02:00:00+00:00,0,1.35,0,15.85
2020-07-11 02:15:00+00:00,0,1.2,0,15.6
2020-07-11 02:30:00+00:00,0,1.25,0,15.45
2020-07-11 02:45:00+00:00,0,0.4,0,15.1
2020-07-11 03:00:00+00:00,0,0.75,0,15.15
2020-07-11 03:15:00+00:00,2,0.7,0,15.1
2020-07-11 03:30:00+00:00,8.5,1.3,0,15.15
2020-07-11 03:45:00+00:00,20,1.1,0,15.2
2020-07-11 04:00:00+00:00,42,1.1,0,15.15
2020-07-11 04:15:00+00:00,73,2,0,15.4
2020-07-11 04:30:00+00:00,106.5,0.7,0,15.85
2020-07-11 04:45:00+00:00,148,0.5,0,16.5
2020-07-11 05:00:00+00:00,186.5,0.5,0,17.25
2020-07-11 05:15:00+00:00,252,0.4,0,17.9
2020-07-11 05:30:00+00:00,258.5,0.65,0,18.25
2020-07-11 05:45:00+00:00,296,0.9,0,18.7
2020-07-11 06:00:00+00:00,197.5,1.6,0,19
2020-07-11 06:15:00+00:00,337,1.7,0,19.9
2020-07-11 06:30:00+00:00,133,2.6,0,19.4
2020-07-11 06:45:00+00:00,203,1.5,0,19.7
2020-07-11 07:00:00+00:00,288,1.45,0,20.3
2020-07-11 07:15:00+00:00,269,1.8,0,20.4
2020-07-11 07:30:00+00:00,379.5,1.6,0,20.85
2020-07-11 07:45:00+00:00,588,1.8,0,22
2020-07-11 08:00:00+00:00,569,1.85,0,22.4
2020-07-11 08:15:00+00:00,94,1,0,22
2020-07-11 08:30:00+00:00,76,1.75,0,21.4
2020-07-11 08:45:00+00:00,78,2.1,0,21.2
2020-07-11 09:00:00+00:00,83.5,1.25,0.05,21.2
2020-07-11 09:15:00+00:00,37,1.6,0.3,20.3
2020-07-11 09:30:00+00:00,25,1.25,0.15,19.9
2020-07-11 09:45:00+00:00,20,1.7,0.1,19.6
2020-07-11 10:00:00+00:00,5,2.8,0.45,19.1
2020-07-11 10:15:00+00:00,9,3.5,5.1,18.4
2020-07-11 10:30:00+00:00,99,2.7,0.95,18.45
2020-07-11 10:45:00+00:00,330,2.6,0,18.9
2020-07-11 11:00:00+00:00,116.5,2.3,0,18.85
2020-07-11 11:15:00+00:00,32,5.3,0,18
2020-07-11 11:30:00+00:00,10,6.5,0.75,16.8
2020-07-11 11:45:00+00:00,23,6.2,1.6,16
2020-07-11 12:00:00+00:00,24.5,3.2,0.8,15.75
2020-07-11 12:15:00+00:00,14,3.5,0.1,15.8
2020-07-11 12:30:00+00:00,14,1.95,0.85,15.9
2020-07-11 12:45:00+00:00,27,1.3,0.9,15.8
2020-07-11 13:00:00+00:00,16,2.2,0.45,15.9
2020-07-11 13:15:00+00:00,15,1.9,0.9,15.8
2020-07-11 13:30:00+00:00,14,3.35,0.6,15.6
2020-07-11 13:45:00+00:00,29,2.9,0.6,15.7
2020-07-11 14:00:00+00:00,27,3.2,0.65,15.5
2020-07-11 14:15:00+00:00,12,3.6,0.9,15.4
2020-07-11 14:30:00+00:00,4,2.15,1.05,15.25
2020-07-11 14:45:00+00:00,1,3.4,1,15.2
2020-07-11 15:00:00+00:00,2.5,2.5,1.35,15.05
2020-07-11 15:15:00+00:00,7,1,1.5,15.1
2020-07-11 15:30:00+00:00,45.5,2.85,0.2,15
2020-07-11 15:45:00+00:00,50,1.6,0,15.1
2020-07-11 16:00:00+00:00,26,0.95,0,15.15
2020-07-11 16:15:00+00:00,41,1.1,0,15.1
2020-07-11 16:30:00+00:00,57,1.1,0,15.3
2020-07-11 16:45:00+00:00,53,1,0,15.3
2020-07-11 17:00:00+00:00,32.5,1.45,0,15.4
2020-07-11 17:15:00+00:00,14,0.8,0,15.3
2020-07-11 17:30:00+00:00,10.5,0.55,0,15.3
2020-07-11 17:45:00+00:00,14,0.8,0.1,15.4
2020-07-11 18:00:00+00:00,3,0.8,0.1,15.25
2020-07-11 18:15:00+00:00,0,1.4,0.1,15.1
2020-07-11 18:30:00+00:00,0,1.65,0.2,14.9
2020-07-11 18:45:00+00:00,0,0.9,0.2,14.8
2020-07-11 19:00:00+00:00,0.5,1.05,0.3,14.85
2020-07-11 19:15:00+00:00,0,0.6,0,14.8
2020-07-11 19:30:00+00:00,0,0.7,0,14.7
2020-07-11 19:45:00+00:00,0,0.9,0,14.6
2020-07-11 20:00:00+00:00,0,0.9,0,14.55
2020-07-11 20:15:00+00:00,0,0.7,0,14.3
2020-07-11 20:30:00+00:00,0,0.75,0,13.9
2020-07-11 20:45:00+00:00,0,0.9,0,13.7
2020-07-11 21:00:00+00:00,0,0.9,0,13.9
2020-07-11 21:15:00+00:00,0,1.2,0,13.6
2020-07-11 21:30:00+00:00,0,0.65,0,13.5
2020-07-11 21:45:00+00:00,0,1.2,0,13.5
2020-07-11 22:00:00+00:00,0,1.4,0,13.55
2020-07-11 22:15:00+00:00,0,0.9,0,13.8
2020-07-11 22:30:00+00:00,0,0.95,0,13.95
2020-07-11 22:45:00+00:00,0,0.7,0,14
2020-07-11 23:00:00+00:00,0,0.55,0,14
2020-07-11 23:15:00+00:00,0,0.5,0,14
2020-07-11 23:30:00+00:00,0,0.5,0,14
2020-07-11 23:45:00+00:00,0,0.5,0,14
2020-07-12 00:00:00+00:00,0,0.75,0,13.95
2020-07-12 00:15:00+00:00,0,1.5,0,13.9
2020-07-12 00:30:00+00:00,0,1.3,0,13.9
2020-07-12 00:45:00+00:00,0,1.7,0,13.8
2020-07-12 01:00:00+00:00,0,1.7,0,13.55
2020-07-12 01:15:00+00:00,0,0.7,0,13.5
2020-07-12 01:30:00+00:00,0,0.6,0,13.6
2020-07-12 01:45:00+00:00,0,0.4,0,13.6
2020-07-12 02:00:00+00:00,0.5,0.7,0,13.65
2020-07-12 02:15:00+00:00,0,1.2,0,13.6
2020-07-12 02:30:00+00:00,0.5,0.95,0,13.7
2020-07-12 02:45:00+00:00,1,0.5,0,13.8
2020-07-12 03:00:00+00:00,1,0.55,0,13.85
2020-07-12 03:15:00+00:00,2,1,0,13.6
2020-07-12 03:30:00+00:00,4,0.8,0,13.6
2020-07-12 03:45:00+00:00,11,1.3,0,13.6
2020-07-12 04:00:00+00:00,20,1.25,0,13.6
2020-07-12 04:15:00+00:00,29,1.1,0,13.4
2020-07-12 04:30:00+00:00,41,1,0,13.35
2020-07-12 04:45:00+00:00,41,1.6,0,13.4
2020-07-12 05:00:00+00:00,89,2.4,0,13.45
2020-07-12 05:15:00+00:00,235,2.9,0,13.9
2020-07-12 05:30:00+00:00,297.5,2.5,0,14.35
2020-07-12 05:45:00+00:00,250,2.2,0,14.5
2020-07-12 06:00:00+00:00,149,2.35,0,14.25
2020-07-12 06:15:00+00:00,420,1.7,0,15.1
2020-07-12 06:30:00+00:00,378,1.5,0,15.3
2020-07-12 06:45:00+00:00,214,1.6,0,15.3
2020-07-12 07:00:00+00:00,492.5,0.9,0,15.9
2020-07-12 07:15:00+00:00,288,1,0,16.2
2020-07-12 07:30:00+00:00,712,0.95,0,16.7
2020-07-12 07:45:00+00:00,648,0.9,0,17.3
2020-07-12 08:00:00+00:00,761,1.85,0,17.7
2020-07-12 08:15:00+00:00,790,2.2,0,17.6
2020-07-12 08:30:00+00:00,807.5,1.85,0,18
2020-07-12 08:45:00+00:00,847,1.4,0,18.1
2020-07-12 09:00:00+00:00,881,2.3,0,18.55
2020-07-12 09:15:00+00:00,872,3.1,0,18.6
2020-07-12 09:30:00+00:00,1002.5,2.7,0,18.85
2020-07-12 09:45:00+00:00,1045,3.7,0,19.4
2020-07-12 10:00:00+00:00,661.5,2.6,0,19
2020-07-12 10:15:00+00:00,997,2.6,0,19.4
2020-07-12 10:30:00+00:00,935.5,3.25,0,19.55
2020-07-12 10:45:00+00:00,1018,2.3,0,19.7
2020-07-12 11:00:00+00:00,970,3.2,0,19.9
2020-07-12 11:15:00+00:00,1017,4.1,0,20.2
2020-07-12 11:30:00+00:00,821.5,3.7,0,20.05
2020-07-12 11:45:00+00:00,332,3,0,19.7
2020-07-12 12:00:00+00:00,383,2.1,0,20
2020-07-12 12:15:00+00:00,684,2.4,0,20.4
2020-07-12 12:30:00+00:00,932,2.5,0,20.65
2020-07-12 12:45:00+00:00,375,2.7,0,20.4
2020-07-12 13:00:00+00:00,768,1.75,0,21.15
2020-07-12 13:15:00+00:00,878,4.9,0,21.4
2020-07-12 13:30:00+00:00,850,4,0,21.3
2020-07-12 13:45:00+00:00,723,3.8,0,21.4
2020-07-12 14:00:00+00:00,705.5,3.4,0,21.3
2020-07-12 14:15:00+00:00,691,3.7,0,21.5
2020-07-12 14:30:00+00:00,793,3.15,0,22.1
2020-07-12 14:45:00+00:00,699,3.7,0,21.9
2020-07-12 15:00:00+00:00,539,4.6,0,21.3
2020-07-12 15:15:00+00:00,562,3.3,0,21.8
2020-07-12 15:30:00+00:00,523.5,3.9,0,21.65
2020-07-12 15:45:00+00:00,327,3.4,0,21.2
2020-07-12 16:00:00+00:00,416.5,2.65,0,21.35
2020-07-12 16:15:00+00:00,380,2.8,0,21.2
2020-07-12 16:30:00+00:00,335.5,2.75,0,21.3
2020-07-12 16:45:00+00:00,290,2.6,0,21.2
2020-07-12 17:00:00+00:00,246.5,2.9,0,21.15
2020-07-12 17:15:00+00:00,204,2.4,0,20.9
2020-07-12 17:30:00+00:00,136,2.35,0,20.45
2020-07-12 17:45:00+00:00,97,1.8,0,20.2
2020-07-12 18:00:00+00:00,50.5,1.9,0,19.7
2020-07-12 18:15:00+00:00,22,1.9,0,19.2
2020-07-12 18:30:00+00:00,12.5,2.55,0,18.85
2020-07-12 18:45:00+00:00,5,2.5,0,18.6
2020-07-12 19:00:00+00:00,1,2.9,0,18.4
2020-07-12 19:15:00+00:00,0,2.8,0,18.2
2020-07-12 19:30:00+00:00,0,2.9,0,18.15
2020-07-12 19:45:00+00:00,0,3.1,0,18
2020-07-12 20:00:00+00:00,0,2.75,0,17.55
2020-07-12 20:15:00+00:00,0,2.9,0,17.2
2020-07-12 20:30:00+00:00,0,2.85,0,17.05
2020-07-12 20:45:00+00:00,0,2.8,0,16.9
2020-07-12 21:00:00+00:00,0,2.9,0,16.85
2020-07-12 21:15:00+00:00,0,2.8,0,16.7
2020-07-12 21:30:00+00:00,0,2.65,0,16.6
2020-07-12 21:45:00+00:00,0,2.4,0,14
2020-07-12 22:00:00+00:00,0,2,0,13.8
2020-07-12 22:15:00+00:00,0,2.2,0,13.6
2020-07-12 22:30:00+00:00,0,1.85,0,13.5
2020-07-12 22:45:00+00:00,0,1.3,0,13
2020-07-12 23:00:00+00:00,0,1.1,0,12.85
2020-07-12 23:15:00+00:00,0,1.2,0,12.2
2020-07-12 23:30:00+00:00,0,0.8,0,12.2
2020-07-12 23:45:00+00:00,0,0.8,0,12.1
2020-07-13 00:00:00+00:00,0,1.5,0,11.95
2020-07-13 00:15:00+00:00,0,0.9,0,11.9
2020-07-13 00:30:00+00:00,0,0.65,0,11.85
2020-07-13 00:45:00+00:00,0,1,0,11.8
2020-07-13 01:00:00+00:00,0,0.5,0,11.4
2020-07-13 01:15:00+00:00,0,0.4,0,11
2020-07-13 01:30:00+00:00,0,0.55,0,11
2020-07-13 01:45:00+00:00,0,0.6,0,10.9
2020-07-13 02:00:00+00:00,0,0.55,0,10.7
2020-07-13 02:15:00+00:00,0,0.6,0,10.5
2020-07-13 02:30:00+00:00,0,0.65,0,10.35
2020-07-13 02:45:00+00:00,0,0.7,0,10.1
2020-07-13 03:00:00+00:00,0,0.5,0,10.15
2020-07-13 03:15:00+00:00,2,0.5,0,10
2020-07-13 03:30:00+00:00,7,0.55,0,9.8
2020-07-13 03:45:00+00:00,17,0.7,0,10
2020-07-13 04:00:00+00:00,38.5,0.6,0,10.2
2020-07-13 04:15:00+00:00,93,0.5,0,10.8
2020-07-13 04:30:00+00:00,130.5,0.6,0,12
2020-07-13 04:45:00+00:00,160,0.8,0,12.1
2020-07-13 05:00:00+00:00,197.5,1.45,0,12.55
2020-07-13 05:15:00+00:00,241,1.4,0,12.9
2020-07-13 05:30:00+00:00,286,1.2,0,13.3
2020-07-13 05:45:00+00:00,331,0.6,0,13.8
2020-07-13 06:00:00+00:00,377,0.75,0,14.65
2020-07-13 06:15:00+00:00,421,1,0,15.2
2020-07-13 06:30:00+00:00,465,1.1,0,15.4
2020-07-13 06:45:00+00:00,510,1.4,0,15.6
2020-07-13 07:00:00+00:00,552,1.1,0,15.8
2020-07-13 07:15:00+00:00,594,1,0,16.2
2020-07-13 07:30:00+00:00,634,1.3,0,16.8
2020-07-13 07:45:00+00:00,674,2.3,0,17.6
2020-07-13 08:00:00+00:00,709.5,2.45,0,17.6
2020-07-13 08:15:00+00:00,745,2,0,17.9
2020-07-13 08:30:00+00:00,777,2.3,0,18.4
2020-07-13 08:45:00+00:00,810,2.4,0,18.7
2020-07-13 09:00:00+00:00,843.5,2.5,0,19.05
2020-07-13 09:15:00+00:00,875,3.3,0,19.1
2020-07-13 09:30:00+00:00,886.5,2.95,0,19.25
2020-07-13 09:45:00+00:00,911,3.2,0,19.4
2020-07-13 10:00:00+00:00,910.5,3.4,0,19.85
2020-07-13 10:15:00+00:00,929,3.7,0,19.8
2020-07-13 10:30:00+00:00,912.5,2.85,0,20.05
2020-07-13 10:45:00+00:00,962,3.4,0,20.3
2020-07-13 11:00:00+00:00,634,3.15,0,20.3
2020-07-13 11:15:00+00:00,789,3,0,20.5
2020-07-13 11:30:00+00:00,924.5,3.35,0,20.75
2020-07-13 11:45:00+00:00,865,2.9,0,20.7
2020-07-13 12:00:00+00:00,934.5,3.35,0,20.8
2020-07-13 12:15:00+00:00,868,4,0,20.8
2020-07-13 12:30:00+00:00,809.5,3.85,0,20.95
2020-07-13 12:45:00+00:00,866,4.7,0,21.3
2020-07-13 13:00:00+00:00,873,4.05,0,21.45
2020-07-13 13:15:00+00:00,837,4.8,0,21.6
2020-07-13 13:30:00+00:00,800,3.15,0,21.75
2020-07-13 13:45:00+00:00,756,3,0,21.7
2020-07-13 14:00:00+00:00,748.5,2.6,0,21.85
2020-07-13 14:15:00+00:00,723,3.7,0,21.9
2020-07-13 14:30:00+00:00,650.5,3.9,0,21.85
2020-07-13 14:45:00+00:00,602,3.6,0,21.6
2020-07-13 15:00:00+00:00,560.5,3.95,0,21.95
2020-07-13 15:15:00+00:00,559,3.5,0,21.7
2020-07-13 15:30:00+00:00,521,2.75,0,21.95
2020-07-13 15:45:00+00:00,471,3.4,0,21.9
2020-07-13 16:00:00+00:00,410,3.7,0,21.7
2020-07-13 16:15:00+00:00,385,3.5,0,21.7
2020-07-13 16:30:00+00:00,333,3.65,0,21.45
2020-07-13 16:45:00+00:00,293,3,0,21.4
2020-07-13 17:00:00+00:00,244.5,2.4,0,21.35
2020-07-13 17:15:00+00:00,204,2.7,0,21.2
2020-07-13 17:30:00+00:00,159,2.2,0,21.05
2020-07-13 17:45:00+00:00,113,2.2,0,20.7
2020-07-13 18:00:00+00:00,74,1.65,0,20.3
2020-07-13 18:15:00+00:00,35,2.1,0,19.9
2020-07-13 18:30:00+00:00,15.5,2.35,0,19.4
2020-07-13 18:45:00+00:00,6,2.6,0,19.2
2020-07-13 19:00:00+00:00,0.5,2.2,0,18.55
2020-07-13 19:15:00+00:00,0,2.8,0,18.8
2020-07-13 19:30:00+00:00,0,2.7,0,18.6
2020-07-13 19:45:00+00:00,0,2.5,0,18.3
2020-07-13 20:00:00+00:00,0,2.45,0,18.05
2020-07-13 20:15:00+00:00,0,1.8,0,17.8
2020-07-13 20:30:00+00:00,0,0.95,0,16.8
2020-07-13 20:45:00+00:00,0,0.6,0,16.1
2020-07-13 21:00:00+00:00,0,0.55,0,15.4
2020-07-13 21:15:00+00:00,0,0.8,0,15
2020-07-13 21:30:00+00:00,0,0.65,0,14.65
2020-07-13 21:45:00+00:00,0,0.8,0,14.2
2020-07-13 22:00:00+00:00,0,0.7,0,14
2020-07-13 22:15:00+00:00,0,1.1,0,13.6
2020-07-13 22:30:00+00:00,0,0.95,0,13.4
2020-07-13 22:45:00+00:00,0,1.4,0,13.1
2020-07-13 23:00:00+00:00,0,1,0,12.8
2020-07-13 23:15:00+00:00,0,1.5,0,12.7
2020-07-13 23:30:00+00:00,0,1.1,0,12.85
2020-07-13 23:45:00+00:00,0,1,0,13.1
2020-07-14 00:00:00+00:00,0,0.65,0,13.3
2020-07-14 00:15:00+00:00,0,1.1,0,13.5
2020-07-14 00:30:00+00:00,0,0.95,0,13.45
2020-07-14 00:45:00+00:00,0,1,0,13.6
2020-07-14 01:00:00+00:00,0,0.9,0,13.45
2020-07-14 01:15:00+00:00,0,1.1,0,13.2
2020-07-14 01:30:00+00:00,0,0.75,0,13
2020-07-14 01:45:00+00:00,0,0.4,0,12.8
2020-07-14 02:00:00+00:00,0,0.9,0,12.35
2020-07-14 02:15:00+00:00,0,0.6,0,12.1
2020-07-14 02:30:00+00:00,0,0.85,0,12.1
2020-07-14 02:45:00+00:00,0,0.8,0,12
2020-07-14 03:00:00+00:00,0.5,0.8,0,11.95
2020-07-14 03:15:00+00:00,4,0.3,0,11.7
2020-07-14 03:30:00+00:00,9.5,0.7,0,11.55
2020-07-14 03:45:00+00:00,24,0.4,0,11.7
2020-07-14 04:00:00+00:00,50,0.6,0,11.9
2020-07-14 04:15:00+00:00,75,0.5,0,12.2
2020-07-14 04:30:00+00:00,94.5,0.9,0,12.35
2020-07-14 04:45:00+00:00,126,0.7,0,12.8
2020-07-14 05:00:00+00:00,147.5,0.6,0,13.15
2020-07-14 05:15:00+00:00,195,0.8,0,13.7
2020-07-14 05:30:00+00:00,243,1,0,13.8
2020-07-14 05:45:00+00:00,314,1.2,0,14.3
2020-07-14 06:00:00+00:00,332.5,0.95,0,14.75
2020-07-14 06:15:00+00:00,366,1.2,0,15.6
2020-07-14 06:30:00+00:00,425.5,0.75,0,15.6
2020-07-14 06:45:00+00:00,508,0.7,0,16.2
2020-07-14 07:00:00+00:00,550,1.1,0,16.7
2020-07-14 07:15:00+00:00,592,1.3,0,17.3
2020-07-14 07:30:00+00:00,629.5,1.35,0,17.55
2020-07-14 07:45:00+00:00,668,1.1,0,18
2020-07-14 08:00:00+00:00,704,1.35,0,18.3
2020-07-14 08:15:00+00:00,734,1.9,0,18.7
2020-07-14 08:30:00+00:00,772.5,2.1,0,18.65
2020-07-14 08:45:00+00:00,803,3,0,19
2020-07-14 09:00:00+00:00,814,2.55,0,19.35
2020-07-14 09:15:00+00:00,861,2.3,0,19.5
2020-07-14 09:30:00+00:00,878.5,2.6,0,19.8
2020-07-14 09:45:00+00:00,883,2.4,0,20.1
2020-07-14 10:00:00+00:00,893,2.85,0,20.55
2020-07-14 10:15:00+00:00,900,1.4,0,20.7
2020-07-14 10:30:00+00:00,887.5,1.75,0,21.15
2020-07-14 10:45:00+00:00,930,3,0,21.5
2020-07-14 11:00:00+00:00,941.5,3.1,0,21.25
2020-07-14 11:15:00+00:00,953,2.4,0,21.5
2020-07-14 11:30:00+00:00,953,2.1,0,21.6
2020-07-14 11:45:00+00:00,938,1.7,0,22.3
2020-07-14 12:00:00+00:00,928.5,2.8,0,22.15
2020-07-14 12:15:00+00:00,922,1.8,0,22.3
2020-07-14 12:30:00+00:00,901.5,2.65,0,22.45
2020-07-14 12:45:00+00:00,886,1.9,0,22.6
2020-07-14 13:00:00+00:00,860,3.5,0,22.85
2020-07-14 13:15:00+00:00,837,2.9,0,22.8
2020-07-14 13:30:00+00:00,804.5,2.05,0,22.95
2020-07-14 13:45:00+00:00,774,3.1,0,23
2020-07-14 14:00:00+00:00,741.5,3.1,0,23.2
2020-07-14 14:15:00+00:00,707,3.1,0,23.3
2020-07-14 14:30:00+00:00,672.5,3.35,0,23.35
2020-07-14 14:45:00+00:00,634,3.3,0,23.5
2020-07-14 15:00:00+00:00,593.5,3.65,0,23.4
2020-07-14 15:15:00+00:00,552,4,0,23.3
2020-07-14 15:30:00+00:00,505.5,3.3,0,23.4
2020-07-14 15:45:00+00:00,461,4,0,23.3
2020-07-14 16:00:00+00:00,417,3.75,0,23.15
2020-07-14 16:15:00+00:00,370,3.4,0,22.8
2020-07-14 16:30:00+00:00,326,3.45,0,22.7
2020-07-14 16:45:00+00:00,282,2.7,0,22.5
2020-07-14 17:00:00+00:00,238,3.25,0,22.3
2020-07-14 17:15:00+00:00,194,2.6,0,22.1
2020-07-14 17:30:00+00:00,145.5,3.15,0,21.8
2020-07-14 17:45:00+00:00,101,2.8,0,21.4
2020-07-14 18:00:00+00:00,64,3,0,21.05
2020-07-14 18:15:00+00:00,26,2.8,0,20.6
2020-07-14 18:30:00+00:00,11.5,3.2,0,20.25
2020-07-14 18:45:00+00:00,4,2.9,0,19.9
2020-07-14 19:00:00+00:00,0.5,2.5,0,17.75
2020-07-14 19:15:00+00:00,0,1.7,0,18.1
2020-07-14 19:30:00+00:00,0,1.4,0,17
2020-07-14 19:45:00+00:00,0,1.4,0,17.6
2020-07-14 20:00:00+00:00,0,2.1,0,17.85
2020-07-14 20:15:00+00:00,0,2.8,0,18.5
2020-07-14 20:30:00+00:00,0,3.05,0,18.5
2020-07-14 20:45:00+00:00,0,2.5,0,17.2
2020-07-14 21:00:00+00:00,0,1.85,0,17.2
2020-07-14 21:15:00+00:00,0,1.3,0,17
2020-07-14 21:30:00+00:00,0,1.15,0,16.8
2020-07-14 21:45:00+00:00,0,0.6,0,16.2
2020-07-14 22:00:00+00:00,0,0.9,0,16
2020-07-14 22:15:00+00:00,0,1.1,0,15.6
2020-07-14 22:30:00+00:00,0,1,0,15.25
2020-07-14 22:45:00+00:00,0,1.1,0,14.9
2020-07-14 23:00:00+00:00,0,1,0,14.65
2020-07-14 23:15:00+00:00,0,1.3,0,14.4
2020-07-14 23:30:00+00:00,0,0.9,0,14.2
2020-07-14 23:45:00+00:00,0,0.9,0,14
2020-07-15 00:00:00+00:00,0,1.35,0,13.7
2020-07-15 00:15:00+00:00,0,1.5,0,13.4
2020-07-15 00:30:00+00:00,0,0.7,0,13.3
2020-07-15 00:45:00+00:00,0,0.9,0,13.2
2020-07-15 01:00:00+00:00,0,0.95,0,13.35
