Time (UTC),Actual_Load_MW,mean_global_radiation,mean_wind_speed,precipitation_mm,temperature_2m_C,is_public_holiday,is_weekend,is_special_day,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos
2023-07-24 15:00:00+00:00,63.97446474,74.5,2.4,0.0,24.6,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 15:15:00+00:00,59.10674541,64.0,3.2,0.0,23.8,0,0,0,-0.7518398074789773,-0.6593458151000691,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 15:30:00+00:00,56.51925344,68.5,4.9,0.0,23.0,0,0,0,-0.7933533402912349,-0.6087614290087209,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 15:45:00+00:00,54.26132425,57.0,5.0,0.0,22.0,0,0,0,-0.8314696123025452,-0.5555702330196022,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 16:00:00+00:00,58.669644,127.5,4.0,0.0,21.7,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 16:15:00+00:00,52.40200909,162.0,4.2,0.0,21.7,0,0,0,-0.8968727415326883,-0.44228869021900136,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 16:30:00+00:00,52.41961227,236.5,2.45,0.0,22.0,0,0,0,-0.9238795325112868,-0.3826834323650895,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 16:45:00+00:00,56.2027977,304.0,1.3,0.0,22.8,0,0,0,-0.9469301294951056,-0.3214394653031618,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 17:00:00+00:00,57.65776292,212.5,1.5,0.0,22.95,0,0,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 17:15:00+00:00,57.8338328,171.0,0.8,0.0,23.4,0,0,0,-0.9807852804032303,-0.19509032201612866,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 17:30:00+00:00,59.12582111,71.0,1.85,0.0,21.95,0,0,0,-0.9914448613738104,-0.13052619222005163,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 17:45:00+00:00,62.3108963,26.0,2.2,0.0,21.6,0,0,0,-0.9978589232386035,-0.06540312923014273,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 18:00:00+00:00,65.68988801,12.5,1.3,0.0,21.8,0,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 18:15:00+00:00,68.86381638,3.0,1.0,0.0,22.1,0,0,0,-0.9978589232386036,0.06540312923014237,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 18:30:00+00:00,72.49448666,1.0,1.95,0.05,21.55,0,0,0,-0.9914448613738105,0.13052619222005127,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 18:45:00+00:00,75.11345063,0.0,2.8,1.7,20.3,0,0,0,-0.9807852804032304,0.1950903220161283,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 19:00:00+00:00,83.57508203,1.0,2.3,0.05,19.75,0,0,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 19:15:00+00:00,82.57004488,1.0,1.1,0.0,19.7,0,0,0,-0.9469301294951057,0.3214394653031615,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 19:30:00+00:00,87.43322404,0.0,1.25,0.15,19.65,0,0,0,-0.923879532511287,0.38268343236508917,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 19:45:00+00:00,88.8903809,0.0,2.1,0.4,19.4,0,0,0,-0.8968727415326885,0.442288690219001,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 20:00:00+00:00,81.93988565,0.0,2.1,0.85,19.15,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 20:15:00+00:00,84.72358852,0.0,3.3,0.1,18.8,0,0,0,-0.8314696123025455,0.5555702330196018,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 20:30:00+00:00,88.46040063,0.0,2.25,0.05,18.8,0,0,0,-0.7933533402912357,0.6087614290087199,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 20:45:00+00:00,88.05149508,0.0,2.9,0.2,18.6,0,0,0,-0.7518398074789772,0.6593458151000691,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 21:00:00+00:00,76.3232668,0.0,1.35,0.2,18.6,0,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 21:15:00+00:00,71.37354847,0.0,2.3,0.4,18.4,0,0,0,-0.6593458151000687,0.7518398074789775,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 21:30:00+00:00,74.02032914,0.0,2.1,0.15,18.35,0,0,0,-0.6087614290087209,0.7933533402912349,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 21:45:00+00:00,74.63591409,0.0,1.4,0.1,18.2,0,0,0,-0.555570233019603,0.8314696123025448,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 22:00:00+00:00,66.79676856,0.0,1.95,0.05,18.15,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 22:15:00+00:00,61.66084588,0.0,1.4,0.1,18.1,0,0,0,-0.4422886902190014,0.8968727415326883,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 22:30:00+00:00,56.62488562,0.0,2.1,0.15,18.0,0,0,0,-0.38268343236508956,0.9238795325112868,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 22:45:00+00:00,54.45385474,0.0,1.9,0.0,17.9,0,0,0,-0.32143946530316186,0.9469301294951056,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 23:00:00+00:00,55.52200557,0.0,2.1,0.2,17.95,0,0,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 23:15:00+00:00,50.95619276,0.0,1.5,0.4,17.8,0,0,0,-0.19509032201612872,0.9807852804032303,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 23:30:00+00:00,47.06513554,0.0,1.85,0.25,17.75,0,0,0,-0.13052619222005168,0.9914448613738104,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-24 23:45:00+00:00,50.52681705,0.0,2.5,0.0,17.7,0,0,0,-0.0654031292301428,0.9978589232386035,0.0,1.0,1.2246467991473532e-16,-1.0
2023-07-25 00:00:00+00:00,39.92980049,0.0,2.05,0.0,17.55,0,0,0,0.0,1.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 00:15:00+00:00,39.85626334,0.0,1.6,0.0,17.3,0,0,0,0.06540312923014306,0.9978589232386035,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 00:30:00+00:00,52.59009556,0.0,0.8,0.0,17.3,0,0,0,0.13052619222005157,0.9914448613738104,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 00:45:00+00:00,46.50162171,0.0,1.2,0.0,17.1,0,0,0,0.19509032201612825,0.9807852804032304,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 01:00:00+00:00,41.98347648,0.0,1.4,0.0,16.9,0,0,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 01:15:00+00:00,43.49176881,0.0,1.5,0.0,16.8,0,0,0,0.3214394653031616,0.9469301294951057,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 01:30:00+00:00,35.93573704,0.0,0.8,0.0,16.9,0,0,0,0.3826834323650898,0.9238795325112867,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 01:45:00+00:00,35.0,0.0,0.8,0.0,16.8,0,0,0,0.44228869021900125,0.8968727415326884,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 02:00:00+00:00,36.06615702,0.0,1.25,0.0,16.75,0,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 02:15:00+00:00,35.0,1.0,0.8,0.0,16.6,0,0,0,0.5555702330196022,0.8314696123025452,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 02:30:00+00:00,35.85541497,1.0,0.65,0.0,16.6,0,0,0,0.6087614290087207,0.7933533402912352,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 02:45:00+00:00,35.0,1.0,1.0,0.0,16.5,0,0,0,0.6593458151000688,0.7518398074789774,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 03:00:00+00:00,35.99326155,1.5,1.25,0.0,16.65,0,0,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 03:15:00+00:00,35.0252382,2.0,1.1,0.0,16.7,0,0,0,0.7518398074789774,0.6593458151000688,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 03:30:00+00:00,35.0,3.0,1.25,0.0,16.6,0,0,0,0.7933533402912352,0.6087614290087207,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 03:45:00+00:00,35.0,9.0,1.6,0.0,16.5,0,0,0,0.8314696123025451,0.5555702330196024,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 04:00:00+00:00,36.28289767,34.5,0.9,0.0,16.75,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 04:15:00+00:00,35.23144372,76.0,0.3,0.0,16.9,0,0,0,0.8968727415326884,0.44228869021900125,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 04:30:00+00:00,35.0,20.5,1.15,0.4,17.0,0,0,0,0.9238795325112867,0.38268343236508984,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 04:45:00+00:00,41.97111634,6.0,1.7,1.3,17.0,0,0,0,0.9469301294951056,0.3214394653031617,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 05:00:00+00:00,43.22195167,9.0,1.2,0.25,17.0,0,0,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 05:15:00+00:00,46.87298853,3.0,1.8,0.0,16.9,0,0,0,0.9807852804032304,0.19509032201612833,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 05:30:00+00:00,53.25367861,0.0,1.25,0.05,16.85,0,0,0,0.9914448613738104,0.1305261922200517,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 05:45:00+00:00,52.44584999,0.0,1.4,0.6,17.0,0,0,0,0.9978589232386035,0.06540312923014327,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 06:00:00+00:00,49.84039124,0.0,2.8,4.8,16.75,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 06:15:00+00:00,56.19128236,0.0,3.7,0.5,16.8,0,0,0,0.9978589232386035,-0.06540312923014314,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 06:30:00+00:00,57.42858191,0.0,4.3,1.3,16.75,0,0,0,0.9914448613738104,-0.1305261922200516,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 06:45:00+00:00,57.03284533,0.0,3.7,0.8,16.7,0,0,0,0.9807852804032304,-0.1950903220161282,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 07:00:00+00:00,55.03038429,1.0,1.8,0.1,16.6,0,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 07:15:00+00:00,56.15987167,10.0,1.6,0.0,16.6,0,0,0,0.9469301294951057,-0.3214394653031616,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 07:30:00+00:00,58.53043026,75.0,2.15,0.0,16.7,0,0,0,0.9238795325112868,-0.3826834323650895,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 07:45:00+00:00,61.7414685,231.0,1.0,0.0,17.0,0,0,0,0.8968727415326884,-0.44228869021900113,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 08:00:00+00:00,62.80779644,530.0,0.55,0.0,18.1,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 08:15:00+00:00,65.95972403,553.0,1.1,0.0,18.8,0,0,0,0.8314696123025451,-0.5555702330196023,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 08:30:00+00:00,63.18802205,325.5,1.9,0.0,18.9,0,0,0,0.7933533402912352,-0.6087614290087207,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 08:45:00+00:00,72.39722646,89.0,1.3,0.0,18.4,0,0,0,0.7518398074789774,-0.6593458151000688,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 09:00:00+00:00,71.56023694,56.5,1.9,0.0,18.1,0,0,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 09:15:00+00:00,67.66214493,63.0,0.8,0.0,18.1,0,0,0,0.659345815100069,-0.7518398074789773,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 09:30:00+00:00,77.79534866,82.0,1.2,0.0,18.3,0,0,0,0.6087614290087209,-0.793353340291235,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 09:45:00+00:00,81.38544126,251.0,0.7,0.0,18.7,0,0,0,0.5555702330196025,-0.831469612302545,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 10:00:00+00:00,86.13635274,324.5,0.6,0.0,19.2,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 10:15:00+00:00,91.47324461,494.0,0.9,0.0,19.6,0,0,0,0.4422886902190017,-0.8968727415326881,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 10:30:00+00:00,87.75550288,380.0,1.55,0.0,19.65,0,0,0,0.3826834323650899,-0.9238795325112867,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 10:45:00+00:00,88.29589718,94.0,1.7,0.0,19.3,0,0,0,0.32143946530316175,-0.9469301294951056,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 11:00:00+00:00,97.38711459,10.0,2.55,0.1,18.85,0,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 11:15:00+00:00,97.23723278,4.0,2.1,0.0,18.4,0,0,0,0.19509032201612816,-0.9807852804032304,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 11:30:00+00:00,103.0062187,23.5,1.45,0.0,18.4,0,0,0,0.130526192220052,-0.9914448613738104,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 11:45:00+00:00,103.0146265,139.0,1.1,0.0,18.6,0,0,0,0.06540312923014312,-0.9978589232386035,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 12:00:00+00:00,94.71548082,515.5,1.1,0.0,19.55,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 12:15:00+00:00,104.7657261,836.0,1.9,0.0,20.4,0,0,0,-0.06540312923014287,-0.9978589232386035,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 12:30:00+00:00,98.95302649,760.5,1.95,0.0,20.5,0,0,0,-0.13052619222005177,-0.9914448613738104,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 12:45:00+00:00,94.69696625,813.0,1.3,0.0,20.7,0,0,0,-0.19509032201612792,-0.9807852804032305,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 13:00:00+00:00,95.66375541,784.5,2.0,0.0,21.2,0,0,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 13:15:00+00:00,99.69099395,676.0,2.4,0.0,21.2,0,0,0,-0.32143946530316153,-0.9469301294951057,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 13:30:00+00:00,99.07969657,822.0,1.8,0.0,21.5,0,0,0,-0.38268343236508967,-0.9238795325112868,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 13:45:00+00:00,98.53407737,772.0,2.0,0.0,21.9,0,0,0,-0.44228869021900147,-0.8968727415326883,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 14:00:00+00:00,90.01172944,751.5,1.9,0.0,22.2,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 14:15:00+00:00,83.5549727,786.0,2.8,0.0,22.6,0,0,0,-0.555570233019602,-0.8314696123025455,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 14:30:00+00:00,85.51361292,525.0,2.15,0.0,22.2,0,0,0,-0.6087614290087207,-0.7933533402912352,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 14:45:00+00:00,74.49254345,244.0,2.6,0.0,22.0,0,0,0,-0.6593458151000688,-0.7518398074789775,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 15:00:00+00:00,73.3189577,242.5,2.1,0.0,22.05,0,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 15:15:00+00:00,72.81795117,105.0,2.2,0.0,22.0,0,0,0,-0.7518398074789773,-0.6593458151000691,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 15:30:00+00:00,75.34399373,64.0,2.65,0.0,21.55,0,0,0,-0.7933533402912349,-0.6087614290087209,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 15:45:00+00:00,68.5134509,40.0,2.6,0.0,20.9,0,0,0,-0.8314696123025452,-0.5555702330196022,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 16:00:00+00:00,70.72294396,102.5,5.65,0.0,18.65,0,0,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 16:15:00+00:00,66.52275306,161.0,6.2,0.0,17.9,0,0,0,-0.8968727415326883,-0.44228869021900136,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 16:30:00+00:00,62.64550047,93.5,3.7,0.0,18.6,0,0,0,-0.9238795325112868,-0.3826834323650895,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 16:45:00+00:00,69.29583885,35.0,3.3,0.1,17.5,0,0,0,-0.9469301294951056,-0.3214394653031618,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 17:00:00+00:00,72.80112392,38.0,2.25,0.1,17.25,0,0,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 17:15:00+00:00,71.32151564,26.0,2.5,0.0,17.3,0,0,0,-0.9807852804032303,-0.19509032201612866,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 17:30:00+00:00,80.01479042,24.5,2.25,0.0,17.4,0,0,0,-0.9914448613738104,-0.13052619222005163,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 17:45:00+00:00,87.75448791,5.0,1.9,0.1,17.1,0,0,0,-0.9978589232386035,-0.06540312923014273,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 18:00:00+00:00,88.89807482,1.0,2.0,0.1,16.7,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 18:15:00+00:00,86.24217632,1.0,2.2,0.2,16.5,0,0,0,-0.9978589232386036,0.06540312923014237,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 18:30:00+00:00,92.10235992,1.5,2.6,0.0,16.0,0,0,0,-0.9914448613738105,0.13052619222005127,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 18:45:00+00:00,94.0484173,0.0,1.3,0.0,15.8,0,0,0,-0.9807852804032304,0.1950903220161283,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 19:00:00+00:00,106.5954584,0.0,1.75,0.1,15.85,0,0,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 19:15:00+00:00,109.09572,0.0,0.9,0.0,15.8,0,0,0,-0.9469301294951057,0.3214394653031615,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 19:30:00+00:00,108.5210541,0.0,0.8,0.0,15.65,0,0,0,-0.923879532511287,0.38268343236508917,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 19:45:00+00:00,118.1544065,0.0,1.5,0.0,15.7,0,0,0,-0.8968727415326885,0.442288690219001,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 20:00:00+00:00,112.9784427,0.0,1.15,0.05,15.7,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 20:15:00+00:00,114.2994616,0.0,1.2,0.0,15.7,0,0,0,-0.8314696123025455,0.5555702330196018,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 20:30:00+00:00,116.1555633,0.0,1.25,0.1,15.6,0,0,0,-0.7933533402912357,0.6087614290087199,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 20:45:00+00:00,107.3540518,0.0,1.3,0.1,15.5,0,0,0,-0.7518398074789772,0.6593458151000691,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 21:00:00+00:00,114.5491359,0.0,1.2,0.55,15.5,0,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 21:15:00+00:00,109.5957956,0.0,1.1,0.2,15.4,0,0,0,-0.6593458151000687,0.7518398074789775,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 21:30:00+00:00,96.12797303,0.0,1.05,0.55,15.4,0,0,0,-0.6087614290087209,0.7933533402912349,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 21:45:00+00:00,92.43458833,0.0,1.1,0.1,15.3,0,0,0,-0.555570233019603,0.8314696123025448,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 22:00:00+00:00,81.1050283,0.0,1.4,0.0,15.15,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 22:15:00+00:00,84.8460052,0.0,0.7,0.1,15.1,0,0,0,-0.4422886902190014,0.8968727415326883,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 22:30:00+00:00,73.42442642,0.0,0.75,0.15,15.05,0,0,0,-0.38268343236508956,0.9238795325112868,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 22:45:00+00:00,73.62661399,0.0,1.4,0.2,15.0,0,0,0,-0.32143946530316186,0.9469301294951056,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 23:00:00+00:00,68.6139385,0.0,1.5,0.3,15.0,0,0,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 23:15:00+00:00,65.70214354,0.0,0.8,0.4,14.9,0,0,0,-0.19509032201612872,0.9807852804032303,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 23:30:00+00:00,63.98365191,0.0,1.65,0.7,14.8,0,0,0,-0.13052619222005168,0.9914448613738104,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-25 23:45:00+00:00,59.97106202,0.0,2.4,0.5,14.7,0,0,0,-0.0654031292301428,0.9978589232386035,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2023-07-26 00:00:00+00:00,58.06495317,0.0,1.8,0.4,14.65,0,0,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2023-07-26 00:15:00+00:00,54.67379285,0.0,1.3,0.3,14.5,0,0,0,0.06540312923014306,0.9978589232386035,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2023-07-26 00:30:00+00:00,54.26454863,0.0,1.1,0.15,14.5,0,0,0,0.13052619222005157,0.9914448613738104,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2023-07-26 00:45:00+00:00,45.02432977,0.0,1.3,0.0,14.6,0,0,0,0.19509032201612825,0.9807852804032304,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2023-07-26 01:00:00+00:00,42.70432689,0.0,1.2,0.05,14.5,0,0,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2023-07-26 01:15:00+00:00,45.27029408,0.0,0.8,0.0,14.3,0,0,0,0.3214394653031616,0.9469301294951057,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2023-07-26 01:30:00+00:00,37.83851434,0.0,0.65,0.0,14.2,0,0,0,0.3826834323650898,0.9238795325112867,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2023-07-26 01:45:00+00:00,35.0,0.0,1.3,0.0,14.2,0,0,0,0.44228869021900125,0.8968727415326884,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2023-07-26 02:00:00+00:00,35.0,0.0,1.7,0.0,14.3,0,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
